"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","MEASDAY","MEASMON","MEASYEAR","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"221956181010854","71262418010478",2006,48,471,20,28,6,2006,"",2010-03-17,"10854","",2015-01-27,"489998"
"235061142010854","107569682010478",2006,48,475,57,1,6,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235060822010854","107418852010478",2006,48,479,85,11,8,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235060830010854","107420749010478",2006,48,493,2,14,6,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"221956182010854","71263255010478",2006,48,499,61,19,6,2006,"",2010-03-17,"10854","",2015-01-27,"489998"
"235061438010854","129866748010478",2007,48,3,154,21,6,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061486010854","129867196010478",2007,48,9,24,6,6,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061422010854","129868848010478",2007,48,23,20,7,6,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061334010854","129869785010478",2007,48,31,60,22,8,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061222010854","129873180010478",2007,48,51,8,27,7,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061390010854","129874302010478",2007,48,59,91,20,7,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061478010854","129860044010478",2007,48,87,24,13,7,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061494010854","129861785010478",2007,48,103,17,2,6,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061270010854","129861956010478",2007,48,105,26,28,7,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061286010854","129862709010478",2007,48,105,82,26,7,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061278010854","129862189010478",2007,48,105,256,27,7,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061398010854","129865449010478",2007,48,125,45,7,6,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061150010854","129844421010478",2007,48,147,69,26,7,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061406010854","129845368010478",2007,48,155,62,6,7,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061158010854","129845827010478",2007,48,161,89,18,7,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061230010854","129846070010478",2007,48,163,62,9,6,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061414010854","129847297010478",2007,48,173,21,12,7,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061166010854","129847808010478",2007,48,177,67,6,6,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061174010854","129848362010478",2007,48,187,26,2,6,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061294010854","129849018010478",2007,48,193,64,12,7,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061182010854","129834822010478",2007,48,217,44,26,7,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061190010854","129835185010478",2007,48,223,71,11,7,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061502010854","129836386010478",2007,48,229,356,10,8,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061198010854","129836538010478",2007,48,231,48,30,6,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061206010854","129837470010478",2007,48,237,16,7,7,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061430010854","129839260010478",2007,48,253,42,19,8,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061238010854","129839443010478",2007,48,255,33,9,8,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061310010854","129840613010478",2007,48,265,7,15,7,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061302010854","129840477010478",2007,48,265,91,8,8,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061318010854","129826864010478",2007,48,281,28,27,6,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061326010854","129828571010478",2007,48,299,96,1,8,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061246010854","129830827010478",2007,48,323,132,10,8,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061446010854","129831688010478",2007,48,329,78,30,6,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061342010854","129818770010478",2007,48,363,97,15,6,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061510010854","129819885010478",2007,48,371,223,13,6,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061454010854","129821878010478",2007,48,383,91,3,8,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061518010854","129822318010478",2007,48,389,206,8,6,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061214010854","129823398010478",2007,48,395,2,11,7,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061350010854","129823569010478",2007,48,399,76,2,8,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061358010854","129824000010478",2007,48,411,46,19,7,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061254010854","129825570010478",2007,48,427,44,20,6,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061366010854","129825722010478",2007,48,429,6,22,6,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061462010854","129825986010478",2007,48,431,89,1,8,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061470010854","129826170010478",2007,48,433,66,31,8,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061526010854","129851991010478",2007,48,443,25,20,7,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061534010854","129853434010478",2007,48,461,128,6,7,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061374010854","129853594010478",2007,48,463,118,5,8,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061262010854","129855443010478",2007,48,479,171,2,6,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"235061382010854","129857158010478",2007,48,491,86,3,8,2005,"",2010-07-15,"10854","",2015-01-27,"489998"
"255249682010854","157557671010854",2009,48,15,32,6,7,2009,"",2011-02-11,"10854","",2015-01-28,"489998"
"250233335010854","157557716010854",2009,48,25,55,25,6,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250234528010854","157557742010854",2009,48,29,97,13,7,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250240335010854","157558000010854",2009,48,83,117,16,7,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250246473010854","157558110010854",2009,48,105,211,3,9,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"255249690010854","157558125010854",2009,48,105,243,11,8,2009,"",2011-02-11,"10854","",2015-01-28,"489998"
"255249696010854","157558290010854",2009,48,131,20,9,9,2009,"",2011-02-11,"10854","",2015-01-28,"489998"
"250254246010854","157558428010854",2009,48,161,36,16,7,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"255249704010854","157558487010854",2009,48,171,33,8,7,2009,"",2011-02-11,"10854","",2015-01-28,"489998"
"250258978010854","157558505010854",2009,48,173,36,27,8,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250263514010854","157558654010854",2009,48,215,6,1,9,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"255249711010854","157558679010854",2009,48,219,7,17,8,2009,"",2011-02-11,"10854","",2015-01-28,"489998"
"250273660010854","157558778010854",2009,48,235,95,27,7,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250289001010854","157558922010854",2009,48,265,64,28,7,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250296873010854","157559005010854",2009,48,283,156,14,7,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250263974010854","157559078010854",2009,48,301,9,19,10,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250264827010854","157559084010854",2009,48,301,75,15,10,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250266763010854","157559109010854",2009,48,307,7,25,6,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250268113010854","157559130010854",2009,48,311,101,12,8,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250269673010854","157559151010854",2009,48,319,55,24,6,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250274404010854","157559203010854",2009,48,325,5,23,6,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250274710010854","157559205010854",2009,48,327,90,1,9,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250279766010854","157559250010854",2009,48,335,51,30,9,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250283401010854","157559286010854",2009,48,349,1,17,8,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250292907010854","157559386010854",2009,48,371,75,3,9,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250303346010854","157559521010854",2009,48,389,7,8,7,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"255249719010854","157559577010854",2009,48,411,63,3,9,2009,"",2011-02-11,"10854","",2015-01-28,"489998"
"250276588010854","157559658010854",2009,48,433,11,13,8,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250277379010854","157559666010854",2009,48,435,7,28,7,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250278522010854","157559672010854",2009,48,435,137,29,7,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250279770010854","157559700010854",2009,48,441,8,29,6,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250280929010854","157559706010854",2009,48,443,175,14,10,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250283461010854","157559733010854",2009,48,447,49,7,7,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250286270010854","157559754010854",2009,48,451,59,9,9,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250290849010854","157559788010854",2009,48,463,113,29,6,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250294668010854","157559820010854",2009,48,465,255,26,8,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250296376010854","157559840010854",2009,48,469,28,30,6,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250296630010854","157559842010854",2009,48,475,9,19,8,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250264567010854","157560000010854",2009,48,505,81,2,9,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"250266522010854","157560013010854",2009,48,507,80,8,9,2009,"",2010-12-02,"10854","",2015-01-28,"489998"
"257815922010854","225634677010854",2010,48,3,70,8,9,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"257816077010854","225638865010854",2010,48,15,19,17,7,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"257888139010854","225638055010854",2010,48,25,85,23,6,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"257888499010854","225637375010854",2010,48,31,45,4,10,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"257888918010854","225637761010854",2010,48,35,106,3,8,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"257818352010854","225637089010854",2010,48,77,25,12,7,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"257818413010854","225636005010854",2010,48,81,2,21,7,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"257818479010854","225636603010854",2010,48,83,129,15,7,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"257818529010854","225637039010854",2010,48,93,70,30,6,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"257892320010854","225634651010854",2010,48,103,69,9,9,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"257819764010854","225635265010854",2010,48,105,193,18,6,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"257819609010854","225635711010854",2010,48,105,201,3,6,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"257895288010854","225635373010854",2010,48,129,24,4,10,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"257895359010854","225637665010854",2010,48,131,90,31,8,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"257895973010854","225636899010854",2010,48,133,99,8,7,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"257916586010854","225637391010854",2010,48,193,81,2,6,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258204347010854","225634693010854",2010,48,219,92,4,10,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258204883010854","225635743010854",2010,48,235,57,1,9,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258207047010854","225638039010854",2010,48,261,63,21,6,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258207189010854","225635797010854",2010,48,263,91,13,10,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258209451010854","225636239010854",2010,48,267,43,12,7,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258209628010854","225636055010854",2010,48,269,95,7,10,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258210349010854","225636363010854",2010,48,275,40,20,10,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258210716010854","225638903010854",2010,48,277,45,1,9,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258211650010854","225638109010854",2010,48,287,26,11,8,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258211962010854","225638487010854",2010,48,293,87,3,6,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258212592010854","225634995010854",2010,48,305,84,5,10,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258214871010854","225636837010854",2010,48,325,67,31,8,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258215978010854","225637431010854",2010,48,337,79,1,7,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258216226010854","225635783010854",2010,48,345,105,7,10,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258216317010854","225638665010854",2010,48,349,6,13,9,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258216534010854","225636041010854",2010,48,353,22,22,7,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258217210010854","225637403010854",2010,48,367,53,22,6,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258640006010854","225634319010854",2010,48,371,79,15,6,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258218686010854","225634623010854",2010,48,371,442,22,9,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258220669010854","225636881010854",2010,48,411,10,14,7,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258221714010854","225636591010854",2010,48,429,46,26,7,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258221762010854","225635729010854",2010,48,431,19,11,8,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258223328010854","225635991010854",2010,48,435,110,28,7,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258224293010854","225636293010854",2010,48,441,96,21,6,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258245175010854","225634955010854",2010,48,443,237,14,6,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258245459010854","225636757010854",2010,48,447,39,23,6,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258246546010854","225636025010854",2010,48,451,53,20,8,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258247405010854","225634939010854",2010,48,461,38,25,6,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258249171010854","225635681010854",2010,48,465,258,9,8,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258250204010854","225638403010854",2010,48,469,80,20,7,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258250933010854","225636939010854",2010,48,479,146,11,6,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258250564010854","225637315010854",2010,48,479,240,4,8,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258251799010854","225636645010854",2010,48,485,59,19,10,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258252239010854","225636347010854",2010,48,487,78,1,7,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258252824010854","225637747010854",2010,48,491,50,23,6,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258253377010854","225634345010854",2010,48,495,2,10,9,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258253505010854","225636925010854",2010,48,503,2,7,7,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"258254216010854","225636519010854",2010,48,507,47,14,9,2010,"",2011-09-29,"20004","",2015-01-28,"489998"
"5505234010690","2342693010690",2000,49,1,80951,18,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5505644010690","2343578010690",2000,49,3,85789,3,8,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5559686010690","31831797010690",2000,49,7,87671,29,6,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5559938010690","31831991010690",2000,49,9,85240,6,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5506148010690","2345272010690",2000,49,13,83452,2,11,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5506175010690","2345319010690",2000,49,13,83659,14,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5506253010690","2345567010690",2000,49,13,87331,26,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5560957010690","31832474010690",2000,49,13,88714,12,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5506390010690","2345951010690",2000,49,15,82014,27,6,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5506426010690","2346071010690",2000,49,15,82743,28,6,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5561179010690","31832614010690",2000,49,15,83546,15,6,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5506665010690","2346622010690",2000,49,17,81392,21,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393473010690","31832980010690",2000,49,17,86221,24,6,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5561986010690","31833001010690",2000,49,17,86505,20,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5506864010690","2347568010690",2000,49,17,86514,16,6,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393486010690","2348110010690",2000,49,19,82266,26,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5562514010690","31833287010690",2000,49,19,84708,15,6,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5562545010690","31833309010690",2000,49,19,85881,19,6,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5562646010690","31833352010690",2000,49,19,87647,20,6,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5562703010690","31833372010690",2000,49,19,88978,22,6,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5507235010690","2348702010690",2000,49,21,80434,7,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5562875010690","31833472010690",2000,49,21,85945,10,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5563185010690","31833644010690",2000,49,25,83974,9,8,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5563262010690","31833691010690",2000,49,25,84210,2,8,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393477010690","2350405010690",2000,49,25,84418,8,8,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5508404010690","2351619010690",2000,49,29,81581,19,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5563993010690","31833980010690",2000,49,31,84216,12,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5508504010690","2351987010690",2000,49,31,88720,23,6,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5564233010690","31834104010690",2000,49,37,80964,28,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393467010690","2352761010690",2000,49,37,83470,20,9,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5508843010690","2352786010690",2000,49,37,83583,29,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5508933010690","2353036010690",2000,49,37,85091,31,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5564649010690","31834275010690",2000,49,37,86760,27,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5565004010690","31834438010690",2000,49,39,86662,10,8,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5565056010690","31834482010690",2000,49,41,84170,27,6,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393493010690","2354594010690",2000,49,41,86358,26,6,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393509010690","31834730010690",2000,49,43,81658,20,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5509487010690","2354909010690",2000,49,43,85293,1,8,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5509527010690","2355149010690",2000,49,43,88346,16,8,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5510096010690","2356250010690",2000,49,47,82626,5,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5510150010690","2356398010690",2000,49,47,84402,13,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5566161010690","31835041010690",2000,49,47,85323,10,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5566230010690","2356667010690",2000,49,47,87290,23,8,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5510387010690","2357021010690",2000,49,49,83059,7,8,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5567003010690","31835326010690",2000,49,51,86650,18,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393483010690","31835407010690",2000,49,53,80166,6,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5510663010690","2358359010690",2000,49,53,83692,5,7,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393488010690","2358634010690",2000,49,55,81342,21,6,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5567552010690","31835615010690",2000,49,55,88225,20,6,2000,"",2011-08-25,"10690","",2014-06-30,"489998"
"5559346010690","31831598010690",2001,49,1,82226,23,6,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5511037010690","2359189010690",2001,49,1,84931,10,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5511309010690","2359726010690",2001,49,3,83847,11,6,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5559518010690","31831737010690",2001,49,5,88513,30,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5511745010690","2360645010690",2001,49,7,85664,2,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5559774010690","31831862010690",2001,49,9,80275,23,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5559839010690","31831940010690",2001,49,9,84120,25,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5511883010690","2361226010690",2001,49,13,80024,19,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5511970010690","2361745010690",2001,49,13,82798,15,8,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5512008010690","2361900010690",2001,49,13,83027,3,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5512148010690","2362414010690",2001,49,15,80996,28,6,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5561239010690","31832634010690",2001,49,15,83617,16,10,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5512430010690","2363008010690",2001,49,17,80486,16,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5512509010690","2363322010690",2001,49,17,82282,19,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5561712010690","31832847010690",2001,49,17,83702,11,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5562258010690","31833155010690",2001,49,17,87551,9,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393472010690","2364330010690",2001,49,17,88987,13,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5512920010690","2364596010690",2001,49,19,84891,1,8,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5562977010690","31833550010690",2001,49,23,82597,15,6,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393479010690","2366120010690",2001,49,25,80935,12,6,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5513839010690","2366924010690",2001,49,27,81639,26,6,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5563734010690","31833851010690",2001,49,27,86702,13,6,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5514258010690","2367843010690",2001,49,29,86990,11,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5564538010690","31834208010690",2001,49,37,84009,2,8,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5514739010690","2369230010690",2001,49,37,85422,23,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5564684010690","31834308010690",2001,49,37,86924,30,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5564947010690","31834422010690",2001,49,37,88123,24,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5514939010690","2369626010690",2001,49,37,88762,31,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5515024010690","2369954010690",2001,49,39,82733,18,6,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5515050010690","2370061010690",2001,49,39,85349,27,6,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5565258010690","31834554010690",2001,49,41,85194,27,6,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5515370010690","2371805010690",2001,49,43,87177,12,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5565680010690","31834847010690",2001,49,45,80863,22,6,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5515859010690","2372562010690",2001,49,45,89109,21,6,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5516015010690","2372958010690",2001,49,47,84313,20,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5516177010690","2373394010690",2001,49,47,88651,17,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5516294010690","2373772010690",2001,49,49,87304,9,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5516486010690","2374619010690",2001,49,53,81718,13,6,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5567452010690","31835564010690",2001,49,53,87004,21,6,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5516780010690","2375376010690",2001,49,55,86465,17,7,2001,"",2011-08-25,"10690","",2014-06-30,"489998"
"5559167010690","31831511010690",2002,49,1,81764,22,5,2002,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393496010690","2376194010690",2002,49,1,87117,21,5,2002,"",2011-08-25,"10690","",2014-06-30,"489998"
"5517176010690","2376392010690",2002,49,3,80655,13,6,2002,"",2011-08-25,"10690","",2014-06-30,"489998"
"5559488010690","31831693010690",2002,49,3,86803,12,6,2002,"",2011-08-25,"10690","",2014-06-30,"489998"
"5517646010690","2376954010690",2002,49,5,84992,11,6,2002,"",2011-08-25,"10690","",2014-06-30,"489998"
"5517802010690","2377550010690",2002,49,7,84842,28,8,2002,"",2011-08-25,"10690","",2014-06-30,"489998"
"5559607010690","31831755010690",2002,49,7,87465,5,9,2002,"",2011-08-25,"10690","",2014-06-30,"489998"
"5517882010690","2377673010690",2002,49,7,87585,1,7,2002,"",2011-08-25,"10690","",2014-06-30,"489998"
"5560104010690","31832076010690",2002,49,13,80402,6,8,2002,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393507010690","31832266010690",2002,49,13,82336,31,7,2002,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393506010690","31832344010690",2002,49,13,83787,7,8,2002,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393502010690","2379089010690",2002,49,15,80573,28,6,2002,"",2011-08-25,"10690","",2014-06-30,"489998"
"5518531010690","2379616010690",2002,49,15,88646,26,6,2002,"",2011-08-25,"10690","",2014-06-30,"489998"
